OBJECTID,municipality,scenario,period,cdd,csdi,cwd,fd,prcptot,r10mm,r20mm,r95p,r95ptot,r99p,r99ptot,rx1day,rx5day,sdii,tn10p,tn90p,tnlt2,tnn,tnx,tx10p,tx90p,txd_tnd,txge30,txgt50p,txn,txx,wsdi
37.0,City of Tshwane,ssp245,mid-term_2041-2060,7.868594,-2.2786362,0.17947379,-1.9854545454545456,2.6585755,0.36789473684210316,0.3404260651629075,12.985892,1.9286915,7.673902,1.1823759,1.5930048,4.528402,0.16125341058368656,-3.8968246,22.845856,-7.643409090909091,1.3750867,1.4847065,-3.161482,19.795843,3.817153,44.214172,17.329023,1.3537648,1.894048,37.296204
37.0,City of Tshwane,ssp245,near-term_2021-2040,6.9891295,-0.60711706,0.5325929,-1.3452272727272727,2.0680358,0.22897807017543811,0.22106892230576453,9.209165,1.4082906,6.512474,1.0395702,1.532728,1.6735077,0.1304733257158004,-0.7324341,12.860226,-4.668110047846891,0.71765995,0.8015541,-0.37077808,11.804982,1.6567518,22.870869,9.540995,0.47742215,0.98263854,19.702946
37.0,City of Tshwane,ssp370,far-term_2081-2100,20.8192,-3.6573737,0.56867206,-2.808484848484848,6.010577,0.6759649122807009,0.5930952380952382,21.942276,3.143582,14.484614,2.1680396,3.2086658,7.142742,0.3645637105976469,-8.492038,58.739178,-11.70310606060606,3.7136264,3.4295785,-7.316044,42.756973,15.536016,107.293465,33.09838,3.2434113,4.641247,115.17609
37.0,City of Tshwane,ssp370,mid-term_2041-2060,11.988935,-2.9590404,0.28340912,-2.435151515151515,-1.4004577,0.11991228070175416,0.29020050125313285,12.375519,1.853542,7.656947,1.1673405,1.8440654,3.0626106,0.16013903813523198,-4.9979725,27.360926,-9.40449494949495,1.5054787,1.1584371,-3.559308,21.28973,4.5837946,46.88347,18.610346,1.3869088,2.0274715,40.60164
37.0,City of Tshwane,ssp370,near-term_2021-2040,7.410775,-1.0951514,0.3289345,-1.806262626262626,0.80112916,0.15570175438596542,0.16046365914786972,7.343702,1.1515017,5.618099,0.9017705,1.20526,1.8878136,0.09467037032696934,-1.637481,14.386249,-5.897550505050506,0.614892,0.1142416,-0.40422583,11.726204,1.6604612,21.48624,9.383088,0.6316363,0.95444566,18.37664
37.0,City of Tshwane,ssp585,far-term_2081-2100,25.500027,-3.7170453,0.53161716,-2.815227272727273,12.876776,0.6893233082706753,0.7725689223057645,30.261715,4.2135024,21.925713,3.2343924,4.4034157,8.222723,0.5163480139674627,-9.009959,65.38256,-11.937727272727274,4.6483,4.9819,-8.290982,53.41215,19.210335,140.9919,38.639797,4.322169,6.0057583,162.33858
37.0,City of Tshwane,ssp585,mid-term_2041-2060,11.222406,-2.9173205,0.20494995,-2.3350119617224885,8.500147,0.846942355889723,0.45804511278195503,15.872347,2.239451,10.812482,1.6170043,2.1764064,4.2139573,0.2545671839359088,-5.500481,31.356556,-9.238576555023922,1.9228768,2.0423317,-4.5654826,24.92352,6.12805,57.647057,21.67998,1.7936884,2.335689,51.88168
37.0,City of Tshwane,ssp585,near-term_2021-2040,7.254547,-0.8582893,0.06471195,-1.4219736842105266,7.999182,0.6200375939849614,0.38947368421052647,16.050928,2.3115985,12.101666,1.8574651,3.070008,3.4936118,0.19580138655855964,-1.5883329,14.893851,-5.4588875598086135,0.8314991,1.0234194,-0.67386085,13.127766,2.1108973,26.307806,10.952436,0.7074087,1.0542629,21.344536
38.0,Umdoni,ssp126,far-term_2081-2100,0.4405861,-1.0502272,0.06720543,0.0,-9.717346,-0.8598245614035136,-0.06175438596491478,2.2009125,0.35388565,8.506527,0.8916125,0.9552307,2.245514,-0.020033927961945253,-3.6336937,33.588394,-0.002272727272727273,0.33583117,2.0380058,2.1869497,18.357306,5.29738,31.090996,10.400188,-0.31986618,2.3336792,11.090477
38.0,Umdoni,ssp126,mid-term_2041-2060,-0.0019130707,-1.0027273,0.319705,0.0,-7.3728027,-0.7098245614035079,-0.16675438596491254,-0.22271729,0.06308746,2.4453812,0.26994324,-0.1122818,-0.18994904,-0.025100476689352114,-3.6771517,32.82088,-0.002272727272727273,0.3182559,2.0493813,2.2315578,17.552122,5.03988,29.078491,9.657391,-0.4144268,2.3123512,9.474687
38.0,Umdoni,ssp126,near-term_2021-2040,-0.36941338,-0.61772716,0.3072052,0.0,6.354553,-0.11232456140350422,-0.22925438596491254,-0.22943115,-0.11114693,3.3500023,0.31217813,0.6314812,2.2625122,0.004742811956932158,-2.1368852,27.702805,-0.002272727272727273,0.015635967,1.6896896,4.064517,14.510878,3.64238,22.33599,6.426426,-0.686533,1.9568977,7.1615286
38.0,Umdoni,ssp245,far-term_2081-2100,-0.09060478,-1.7999998,0.39410973,0.0,6.137146,-0.33458646616542254,0.12205513784461086,8.234528,0.6503372,7.1301003,0.6477337,0.9345703,1.2646484,0.051174841907623225,-6.5433598,37.791668,-0.002272727272727273,1.5181804,1.8913059,-5.0429864,25.132074,6.7943783,45.662437,21.296513,1.6248589,1.9754868,21.580328
38.0,Umdoni,ssp245,mid-term_2041-2060,-0.114414215,-1.3499999,-0.07970047,0.0,-8.347229,-0.6274436090225599,-0.16127819548872235,1.6068878,0.24932098,6.6641197,0.67215157,1.1304321,1.1730957,0.030664019114627905,-4.083206,23.94196,-0.002272727272727273,0.93916464,1.16325,-2.3610935,16.914354,3.0726078,24.942581,13.876732,1.0477791,1.2340813,10.331829
38.0,Umdoni,ssp245,near-term_2021-2040,-0.501915,-0.24330127,0.1197052,0.0,-11.493347,-0.9973245614035093,-0.12175438596491261,1.2676544,0.30961418,7.2414665,0.7788234,1.0504303,0.059692383,-0.005516987362316428,-0.96976566,13.367983,-0.002272727272727273,0.4295659,0.6513653,0.10115814,10.234722,1.1500932,11.04833,7.7666397,0.5413437,0.6712227,4.055263
38.0,Umdoni,ssp370,far-term_2081-2100,0.04611206,-1.8643938,0.5611515,0.0,-16.414368,-1.358771929824563,0.2298245614035075,13.355667,1.4403534,12.637035,1.2776923,2.35075,2.3107605,0.007462466016072256,-8.401658,62.279743,-0.002272727272727273,2.0548167,4.0472775,-4.853098,37.217926,17.847101,95.502945,25.597492,1.2591591,4.562237,47.86913
38.0,Umdoni,ssp370,mid-term_2041-2060,-0.024938583,-1.5255048,0.040099144,0.0,-16.564392,-1.0798245614035125,-0.1122807017543872,3.435257,0.57975006,11.250481,1.1918731,1.4100189,1.1903152,-0.014833290154864898,-5.0765867,39.457363,-0.002272727272727273,0.6804385,2.4688396,0.455266,21.999205,7.177658,40.80571,13.400669,-0.09286022,2.6818924,14.574688
38.0,Umdoni,ssp370,near-term_2021-2040,0.29611206,-0.6338382,0.14010048,0.0,-12.522888,-1.040350877192985,-0.0964912280701764,1.8336182,0.3576584,3.392559,0.38888073,0.97706604,1.4341278,-0.0158145998436936,-2.2044501,27.411362,-0.002272727272727273,0.15937662,1.7642574,3.6636705,15.126287,3.8359914,23.408493,7.0886765,-0.61069584,2.0146408,7.155243
38.0,Umdoni,ssp585,far-term_2081-2100,-0.25250816,-1.8840908,0.6631584,0.0,9.215027,-0.37744360902255636,0.39110275689223073,21.40068,1.8706913,19.646702,1.8425684,2.8157196,4.8013535,0.09240603685568072,-9.270782,65.095795,-0.002272727272727273,3.1482358,3.7021046,-8.231845,44.25814,19.945333,114.09032,33.77522,3.0654392,3.903534,76.56993
38.0,Umdoni,ssp585,mid-term_2041-2060,-0.07393646,-1.6999998,0.48458576,0.0,2.4075317,-0.15601503759398838,0.11491228070175286,4.8936462,0.39543915,5.9372826,0.54974985,0.5723114,1.1098633,0.036250050624254015,-5.7042093,32.472572,-0.002272727272727273,1.2951808,1.6699524,-3.7699957,21.749178,5.4534693,36.67524,17.86922,1.3690662,1.6815681,16.215164
38.0,Umdoni,ssp585,near-term_2021-2040,-0.65489197,-0.66973686,-0.05588913,0.0,-7.1920166,-0.5607769423558935,0.04824561403508554,4.8164215,0.54761696,6.884983,0.6817002,0.16548157,2.6893158,0.0360173569843214,-1.8479347,16.051416,-0.002272727272727273,0.54455996,0.7641506,-0.42075443,11.813351,1.6186604,13.742584,9.100708,0.5932255,0.8182869,4.660401
39.0,uMuziwabantu,ssp126,far-term_2081-2100,0.70530957,-1.0240151,-0.22720082,-0.7190151515151514,-3.5167847,-0.507096908939013,-0.016251044277359128,5.1360116,0.58326596,6.5482497,0.7151971,0.91926193,2.3369725,0.00733495338920805,-3.4245527,26.693449,-2.9994696969696975,0.55542815,1.2413553,0.3541921,15.873314,3.259163,14.5499735,10.516098,0.33359846,1.7024034,8.920342
39.0,uMuziwabantu,ssp126,mid-term_2041-2060,0.16780917,-0.90318185,0.13446553,-0.7473484848484846,-3.9667969,-0.4779302422723468,-0.11208437761069234,2.6331203,0.28609815,3.9981053,0.43650422,0.17410024,0.007461548,-0.013950015930672835,-3.4136603,25.699694,-2.8911363636363645,0.54713994,1.2293364,0.39517435,14.974043,2.989996,13.490807,9.679486,0.21061802,1.6631006,7.487009
39.0,uMuziwabantu,ssp126,near-term_2021-2040,-0.13219135,-0.60318184,0.22196515,-0.5173484848484847,9.795003,0.13206975772765261,-0.10458437761069324,1.8325831,0.05137189,4.060286,0.39885393,0.6322403,2.520424,0.035095640714483047,-1.903451,20.561205,-1.9378030303030298,0.19045329,0.8892536,2.0376768,11.936592,2.0183294,9.548307,6.635456,-0.08540535,1.2321657,5.516834
39.0,uMuziwabantu,ssp245,far-term_2081-2100,-0.12794559,-1.6810606,0.45597363,-1.093939393939394,17.521097,0.29060150375940097,0.15831244778613307,9.506619,0.6449359,5.739474,0.49321333,0.35268655,1.027916,0.05605542086894596,-6.0732956,35.799305,-4.407575757575757,1.567105,1.9691881,-4.5887227,24.47171,5.9344096,26.121174,19.874083,1.6689163,2.172383,20.86128
39.0,uMuziwabantu,ssp245,mid-term_2041-2060,-0.39064535,-1.2924241,-0.16862965,-0.8227272727272726,-3.1352947,-0.34431913116123763,-0.04486215538846968,4.887586,0.53812504,6.7232246,0.7267442,1.2441164,1.7293524,0.030779275203802747,-3.662696,22.734549,-3.2318181818181824,1.0053049,1.2248758,-1.9983716,16.604826,2.702193,14.029745,12.9374895,1.0650215,1.3776646,10.344736
39.0,uMuziwabantu,ssp245,near-term_2021-2040,0.5303097,-0.32727277,-0.18553352,-0.4929425837320575,-6.313843,-0.6829302422723474,-0.09875104427735959,2.9904277,0.4121507,8.964584,1.0061444,1.183787,0.2937851,0.024249330439464718,-0.57266587,12.759999,-1.8577751196172254,0.4466692,0.6721789,0.36993027,10.12973,1.0286195,5.946771,7.2228637,0.5718765,0.7116642,4.1361732
39.0,uMuziwabantu,ssp370,far-term_2081-2100,0.044695538,-1.965404,0.24227333,-1.3968855218855216,-5.9222617,-0.9142021720969092,0.28642439431913164,16.136116,1.6153046,10.831199,1.1184229,2.1781642,1.6539866,0.016509055004873357,-8.507027,59.159954,-5.715488215488215,2.6198142,3.3820622,-5.6946826,34.78734,14.796384,54.220066,25.245642,1.9277439,3.9996803,43.282967
39.0,uMuziwabantu,ssp370,mid-term_2041-2060,0.7157485,-1.603367,0.015956244,-1.0737373737373737,-9.58667,-0.9492898913951547,0.041687552213868585,9.900424,1.1933438,11.047601,1.2450949,1.7624651,0.97612256,0.020505572987598697,-5.242319,34.44448,-4.088636363636363,1.01795,1.7343897,-1.1163133,19.465889,4.9315705,19.31173,13.373882,0.5707032,2.05643,12.257038
39.0,uMuziwabantu,ssp370,near-term_2021-2040,1.927152,-0.9172558,0.052798588,-0.732996632996633,-7.3094277,-0.48613199665831414,-0.016207184628237076,5.2472405,0.6597554,4.6647058,0.54516125,0.9895566,1.6066157,0.026052423209301345,-2.4693012,22.121447,-2.588636363636363,0.42856076,1.0072378,1.7640282,12.439714,2.3158293,9.785807,7.025594,0.01606051,1.2857863,5.499631
39.0,uMuziwabantu,ssp585,far-term_2081-2100,-0.74620056,-1.939394,0.7353385,-1.4265151515151515,23.547201,0.3342522974101918,0.47815371762740294,25.655275,2.2511098,19.1877,1.9297577,3.5880737,5.66773,0.08661405200813199,-9.003903,62.771774,-5.925000000000001,3.4212317,3.9362621,-7.790338,42.057602,18.3431,71.91687,31.660154,3.1456308,4.3050976,67.870926
39.0,uMuziwabantu,ssp585,mid-term_2041-2060,-0.5104847,-1.590909,0.3901008,-1.0972886762360448,9.0,0.10091896407686345,0.2614870509607356,9.2220335,0.7887204,6.777893,0.6782796,0.36984125,0.9223404,0.043161379376308893,-5.3260355,31.01029,-4.2540271132376395,1.4255524,1.7583351,-3.355767,21.110888,4.804306,20.853708,16.507837,1.3197641,1.8635095,15.8368
39.0,uMuziwabantu,ssp585,near-term_2021-2040,-0.5533428,-0.6474082,-0.057519276,-0.6477272727272727,0.2009074,-0.08796992481202774,0.06942355889724361,4.269216,0.41509786,4.5303817,0.4729662,0.06892649,3.030141,0.04206695787676858,-1.6568794,15.538244,-2.4578947368421056,0.7008825,0.7930024,-0.14482784,11.718502,1.427791,7.5714126,8.682865,0.6339658,0.88049,4.9494987
40.0,Ray Nkonyeni,ssp126,far-term_2081-2100,0.07910919,-1.223523,-0.21677542,-0.0011363636363636365,-11.952087,-0.5922963659147964,-0.12051691729323188,2.879303,0.43469524,8.922333,0.8960469,1.3066769,2.7521896,-0.011201288726236047,-3.8719819,32.875957,-0.0125,0.4997337,1.8057413,1.6486325,17.697868,4.6364717,22.03682,10.296877,-0.09642506,2.102826,10.12738
40.0,Ray Nkonyeni,ssp126,mid-term_2041-2060,-0.41714287,-1.169773,0.28072405,-0.0011363636363636365,-11.020996,-0.6535463659147887,-0.24551691729323277,0.4784546,0.15746307,3.8738346,0.38864374,0.2975731,0.02091217,-0.04377918199740405,-3.9281478,31.935173,-0.011250000000000001,0.457057,1.8013239,1.6125293,16.940407,4.3952217,20.343071,9.560818,-0.22176838,2.0455847,8.535275
40.0,Ray Nkonyeni,ssp126,near-term_2021-2040,-0.31214237,-1.018523,0.18572474,-0.0011363636363636365,6.763794,0.017703634085211917,-0.21676691729323316,0.6513901,-0.046305656,5.242283,0.47084498,1.1032887,3.3848877,0.013922674358902487,-2.4243913,26.80718,-0.007500000000000001,0.13756013,1.4628992,3.3375783,13.799389,3.1214712,15.360569,6.538147,-0.4967165,1.6837683,6.2694864
40.0,Ray Nkonyeni,ssp245,far-term_2081-2100,-0.14166641,-1.8488638,0.42399883,-0.0011363636363636365,7.6741333,-0.1494987468671649,0.015852130325815228,7.2428055,0.44131088,7.1856747,0.5934541,0.88389397,0.82927704,0.034685134520941574,-6.371509,37.430466,-0.0125,1.5105948,1.8794727,-4.856678,25.181194,6.519019,33.00341,20.54795,1.6050067,2.0096655,20.698498
40.0,Ray Nkonyeni,ssp245,mid-term_2041-2060,-0.28214264,-1.405682,-0.09028721,-0.0011363636363636365,-10.195557,-0.5971177944862127,-0.2067669172932325,1.772728,0.27861404,7.360405,0.71775055,1.3551197,1.3167267,0.01473844080796427,-3.9658108,23.87928,-0.010227272727272727,0.96502113,1.1759148,-2.1823926,17.08742,2.996471,17.506817,13.434023,1.0405273,1.2494364,10.132143
40.0,Ray Nkonyeni,ssp245,near-term_2021-2040,-0.38339138,-0.5796055,0.029475212,-0.0011363636363636365,-10.45343,-0.7522963659147894,-0.23926691729323313,0.76327515,0.21638393,9.311695,0.92202115,1.5364571,0.94625854,0.0023803134159838812,-0.83097553,13.374457,-0.010227272727272727,0.43828797,0.66485214,0.19516277,10.400314,1.0992224,7.4925838,7.5732117,0.5660472,0.6758528,4.100126
40.0,Ray Nkonyeni,ssp370,far-term_2081-2100,-0.10187912,-1.927273,0.47105312,-0.0011363636363636365,-15.845825,-1.4422305764411085,0.07875939849624114,13.945236,1.3691759,12.861452,1.2059097,2.277254,1.3475304,-0.007455740323770055,-8.472067,61.80757,-0.0125,2.2289383,3.745676,-5.162345,36.23476,16.729805,72.99155,25.191498,1.428545,4.2687902,44.6371
40.0,Ray Nkonyeni,ssp370,mid-term_2041-2060,-0.03609085,-1.6994951,0.10131788,-0.0011363636363636365,-17.36438,-1.4119674185463698,-0.2146616541353379,6.1629944,0.8087454,12.885551,1.2995839,1.9468899,0.9943886,-0.01768370009256426,-5.3014345,38.654346,-0.0125,0.81636953,2.1562176,-0.104745865,21.280907,6.3270273,28.70543,13.299095,0.102757454,2.4290724,13.5079365
40.0,Ray Nkonyeni,ssp370,near-term_2021-2040,0.4902258,-1.0494952,-0.0039453506,-0.0011363636363636365,-12.101013,-0.7053884711779475,-0.21992481203007452,-0.46183014,0.10581303,4.622141,0.48545694,1.4669971,1.7037659,0.004792118124390843,-2.5164022,26.442698,-0.0125,0.2623787,1.4859047,2.9687357,14.4307995,3.2548046,15.851261,7.073881,-0.41679096,1.7233782,6.539881
40.0,Ray Nkonyeni,ssp585,far-term_2081-2100,-0.7999983,-1.9250002,0.7751889,-0.0011363636363636365,11.317322,-0.33878446115288163,0.2718045112781957,22.73793,1.8365574,18.937048,1.6635253,3.6560173,5.495426,0.05454482582151465,-9.169281,64.38493,-0.0125,3.2065575,3.7273397,-8.065561,43.357086,19.524883,89.56023,32.78286,3.039435,3.9358225,71.01071
40.0,Ray Nkonyeni,ssp585,mid-term_2041-2060,-0.52380943,-1.7102275,0.43233204,-0.0011363636363636365,1.5979614,-0.1566416040100247,0.12656641604010055,4.657593,0.335824,6.3313694,0.56718993,0.3680954,0.27630997,0.020437600977847303,-5.5671988,32.20179,-0.010227272727272727,1.3067532,1.6754141,-3.6040335,21.73542,5.2635765,26.340971,17.193275,1.3195086,1.7035627,15.629763
40.0,Ray Nkonyeni,ssp585,near-term_2021-2040,-0.5023813,-0.93815815,0.00018835068,-0.0011363636363636365,-7.8806763,-0.5066416040100279,-0.04962406015037679,4.001442,0.43970394,7.1534996,0.6718259,0.31399918,3.355835,0.016394768525659575,-1.8252258,16.160984,-0.011363636363636364,0.6101086,0.77531624,-0.3186717,12.070879,1.5017345,9.482954,8.962851,0.6145034,0.82446957,5.0285716
41.0,Alfred Duma,ssp126,far-term_2081-2100,0.9676202,-0.30871207,0.65391904,-1.6863636363636363,18.126291,0.9541635338345884,0.30729949874686696,10.812745,1.0187263,5.731224,0.6127605,0.6813558,2.035405,0.08374900724618077,-1.6484232,17.430752,-5.093749999999999,0.36629072,0.27280998,-1.4172393,14.4830065,2.1241028,33.795307,12.653047,0.9146493,1.4372362,14.592231
41.0,Alfred Duma,ssp126,mid-term_2041-2060,1.5480347,-0.11662885,0.5397523,-1.7696969696969695,19.796854,0.8708302005012533,0.3327161654135335,11.870177,1.1006743,5.359104,0.5365116,0.55203915,2.3166091,0.09410527260384738,-1.6599008,16.69247,-5.0200000000000005,0.43470478,0.19457944,-1.1652642,12.759592,1.7661861,28.985723,11.384703,0.7669258,1.2261301,11.187844
41.0,Alfred Duma,ssp126,near-term_2021-2040,-0.92696446,0.47795448,0.5343359,-0.9517803030303033,20.968903,0.625413533834586,0.20938283208020014,7.572371,0.6097018,3.5658028,0.35784015,0.3119955,2.2904327,0.060218097700384554,-0.09758679,12.086782,-3.036666666666667,-0.0027571644,-0.08260981,0.45325837,10.031912,1.1003529,19.306139,7.7041664,0.4303271,0.77642316,8.876881
41.0,Alfred Duma,ssp245,far-term_2081-2100,0.7051379,-1.8712121,1.0791769,-2.9534090909090907,36.277832,1.4737468671679206,0.6229741019214702,21.483084,2.013889,10.459325,1.0827595,1.2744983,2.8384063,0.16065674802248933,-5.2458787,33.174236,-9.2125,1.852975,2.0016985,-4.7436194,25.13705,5.9475875,68.34944,22.348518,1.8846978,2.6306076,34.407852
41.0,Alfred Duma,ssp245,mid-term_2041-2060,0.27140746,-1.0712122,0.53354263,-2.0246212121212124,16.610107,0.7392230576441102,0.47297410192147044,14.932841,1.6000234,6.5415883,0.7289798,0.4944798,2.1041958,0.09148107703761443,-2.7906773,20.612303,-6.406439393939394,1.0709927,1.1437219,-2.2338138,16.564436,2.780921,39.78497,14.621502,1.2168077,1.5522906,17.331936
41.0,Alfred Duma,ssp245,near-term_2021-2040,1.3380356,0.3017346,0.40891933,-1.1786283891547051,4.6712747,0.3058302005012538,0.2572994987468668,10.904758,1.3946929,4.747997,0.6278391,0.92752457,0.87918156,0.07291791752797898,0.172383,11.491128,-3.611702551834131,0.45935977,0.5510251,0.2953825,9.795142,1.18161,19.173183,7.996287,0.5219927,0.76988155,8.028174
41.0,Alfred Duma,ssp370,far-term_2081-2100,1.7735151,-2.3647306,0.8185458,-3.9294191919191923,17.226877,1.1044486215538853,0.7228696741854636,26.759678,2.9896402,14.458154,1.7321444,2.2521095,3.9763367,0.23273172704414247,-7.9663987,54.341732,-12.1875,3.1599574,2.8704615,-6.421622,36.528175,13.708824,106.05608,28.886988,2.7903273,4.2758617,66.074394
41.0,Alfred Duma,ssp370,mid-term_2041-2060,1.1265875,-1.5420454,0.7264406,-3.061363636363636,3.5388386,0.43471177944862127,0.41672932330827067,15.81448,2.0401046,9.630038,1.2773033,1.6766897,2.7436287,0.13526418795700756,-4.3137813,27.405447,-8.73101851851852,1.346211,0.8936675,-2.416277,18.390026,3.8935473,44.42786,15.7131605,1.1664258,1.7939516,20.402634
41.0,Alfred Duma,ssp370,near-term_2021-2040,2.1660576,-0.46936026,0.47030053,-2.0539562289562294,-1.5630697,0.018922305764410414,0.238220551378446,7.476911,0.95183486,2.6251118,0.31860566,-0.41933823,0.62113124,0.051397896844700565,-1.2555946,15.391129,-5.291666666666667,0.52925885,0.16393502,0.1846989,10.395824,1.4773436,20.570446,8.222074,0.613595,0.7022616,8.173931
41.0,Alfred Duma,ssp585,far-term_2081-2100,-0.39763832,-2.475,1.3017963,-3.9477272727272728,45.543762,2.2765246449456975,1.107101086048454,39.743904,4.06266,21.192883,2.3459103,3.0319672,6.3255634,0.3253844025786723,-8.519484,60.590446,-12.661742424242426,4.0146165,4.246385,-7.550221,45.327713,18.241905,137.62854,34.380657,3.6210485,5.449919,98.30098
41.0,Alfred Duma,ssp585,mid-term_2041-2060,0.036888123,-1.6848884,0.73036784,-2.998863636363636,30.868317,1.4979532163742704,0.64281537176274,21.1667,2.0832505,11.037337,1.2213782,1.660704,3.6837647,0.17650529434505557,-4.6071796,29.264072,-8.947089314194578,1.6362448,1.775869,-3.5233305,21.276155,4.982596,55.184647,18.544765,1.5419946,2.262843,25.500982
41.0,Alfred Duma,ssp585,near-term_2021-2040,0.47537866,-0.36395535,0.5204468,-1.6166866028708133,20.386047,0.8138262322472846,0.5003550543024227,16.95175,1.8502325,9.744067,1.1585051,2.0225165,3.3505497,0.1303008962997795,-0.9558061,14.128904,-4.822547846889953,0.79684633,0.6711712,-0.26389232,11.31141,1.5205741,23.90277,9.364683,0.6733028,0.8174184,9.324791
42.0,Inkosi Langalibalele,ssp126,far-term_2081-2100,1.1769896,-0.35431823,0.56057477,-3.3362499999999997,18.723007,0.7977083333333281,0.39199248120300745,13.94709,1.3137865,8.083021,0.8583361,1.2368793,2.4446144,0.10078831215092188,-1.7768598,17.393002,-7.383579545454541,0.34530815,0.34246063,-1.1950498,13.860319,1.9849701,25.935965,11.992718,0.93376756,1.3993626,12.340069
42.0,Inkosi Langalibalele,ssp126,mid-term_2041-2060,1.0651121,-0.18869326,0.528074,-3.4162500000000002,20.24263,0.9483333333333306,0.3701174812030076,13.324732,1.1742547,4.8647685,0.44686842,0.49457312,2.242508,0.09791399726853589,-1.7975273,16.818857,-7.522329545454541,0.42456838,0.2861433,-1.0206499,12.454814,1.6780952,22.794085,10.881058,0.74632645,1.2162685,9.305201
42.0,Inkosi Langalibalele,ssp126,near-term_2021-2040,-0.38488674,0.60505676,0.7705736,-2.0018749999999996,22.301544,0.5689583333333292,0.18074248120300762,9.640984,0.77551055,3.1796832,0.2745533,0.4788952,2.391838,0.08313355396814215,-0.20317554,12.097096,-4.317954545454541,0.015058748,-0.01933527,0.6135304,9.664808,1.07497,14.940338,7.277337,0.4442103,0.7810879,7.0703316
42.0,Inkosi Langalibalele,ssp245,far-term_2081-2100,0.15936947,-1.6926136,0.97039557,-5.8448863636363635,40.257523,1.3273809523809517,0.7309210526315794,24.940794,2.1803496,10.829538,1.0409907,1.8026719,3.517477,0.17553550490069747,-5.246812,32.370667,-14.060227272727268,1.6790569,2.0056858,-4.5594873,24.052078,5.49686,54.538574,21.34375,1.8293812,2.5492182,29.58114
42.0,Inkosi Langalibalele,ssp245,mid-term_2041-2060,0.69210625,-1.0073864,0.45372868,-4.105681818181819,17.362488,0.622619047619045,0.48330200501253173,15.295086,1.491566,7.18951,0.749383,0.7044902,2.210455,0.11520679175669923,-2.8410122,20.076233,-9.809090909090905,1.0269969,1.1880732,-2.0478516,15.950718,2.5675838,31.31187,13.818565,1.1991892,1.535202,15.008084
42.0,Inkosi Langalibalele,ssp245,near-term_2021-2040,1.3638601,0.366836,0.23744941,-2.3507177033492823,4.479004,0.162708333333331,0.3176174812030079,12.687599,1.50018,5.886721,0.7134788,1.1532202,0.7028103,0.08753824267708188,0.14643764,11.25703,-5.2482356459330095,0.4320312,0.556128,0.3894844,9.434478,1.0811769,14.670395,7.5547237,0.51148033,0.74831486,7.011717
42.0,Inkosi Langalibalele,ssp370,far-term_2081-2100,0.7510662,-2.1179295,0.9727447,-7.934722222222223,18.322617,0.6576754385964874,0.8522556390977444,29.961279,3.119683,18.072199,2.0391784,2.8329144,4.2505817,0.2104822233939656,-7.980155,53.306908,-19.466287878787877,2.9980772,2.8743348,-6.2963095,35.085327,13.095109,89.550125,27.882595,2.7361958,4.184,57.043102
42.0,Inkosi Langalibalele,ssp370,mid-term_2041-2060,1.404357,-1.2651515,0.6944556,-5.679166666666665,4.952957,0.23399122807017303,0.39830827067669183,17.22995,2.0103116,10.965214,1.3356395,2.0271182,3.2363834,0.14610866195647265,-4.3360615,26.878815,-12.627398989898987,1.2428263,0.93024874,-2.17457,17.666708,3.6249702,35.21749,15.017029,1.1621461,1.7846327,16.784075
42.0,Inkosi Langalibalele,ssp370,near-term_2021-2040,3.058302,-0.31515175,0.5148504,-3.5124999999999993,-0.96095276,0.11162280701754224,0.30028195488721865,7.779709,0.9008081,3.5130954,0.40392148,0.061585903,0.641592,0.06477549730889254,-1.309011,15.198712,-7.283648989898985,0.47644907,0.183115,0.36828208,10.124313,1.3930256,16.244574,7.8646307,0.60351396,0.76733303,7.0222692
42.0,Inkosi Langalibalele,ssp585,far-term_2081-2100,-1.2311058,-2.202841,1.2096801,-8.179545454545455,49.034637,2.3357142857142836,1.2946115288220554,44.357243,4.1956844,23.252337,2.4007192,3.2000513,6.7311497,0.32796086143029046,-8.54285,59.619446,-20.62670454545454,3.8436964,4.238657,-7.484495,43.4253,17.602242,118.71471,33.347595,3.5756018,5.2878227,86.77594
42.0,Inkosi Langalibalele,ssp585,mid-term_2041-2060,0.16234493,-1.4683912,0.9061096,-5.859898325358851,31.743118,1.3386904761904743,0.6618734335839603,23.68622,2.2305927,12.089388,1.2644145,1.9203124,3.7969666,0.16807121744354503,-4.641929,28.528852,-13.421919856459326,1.5595496,1.7988176,-3.3335724,20.443253,4.668152,44.260727,17.715094,1.4941075,2.2076807,21.718203
42.0,Inkosi Langalibalele,ssp585,near-term_2021-2040,0.13436508,-0.25478473,0.54301476,-3.1663875598086126,19.964996,0.6458333333333304,0.4821115288220552,17.066402,1.7167885,9.129292,1.0042934,1.689527,3.142603,0.1348319371311455,-1.0269778,13.78962,-7.219677033492819,0.7241997,0.71009064,-0.19953871,10.945408,1.4317882,18.389145,9.033672,0.68642807,0.85617447,7.9533215
43.0,Okhahlamba,ssp126,far-term_2081-2100,1.7495314,-0.28568175,0.84655637,-6.8476623376623325,20.873003,1.075614035087718,0.3715708915145006,14.748603,1.3930355,9.006715,0.9857506,1.4080876,3.1027722,0.11265161861858594,-1.5844145,16.827906,-10.26866883116883,0.29370844,0.20864405,-1.5813825,14.624623,2.2321513,24.087313,12.999257,0.983012,1.4614332,16.936932
